Name,ALE L2,ALE L1,ALE max diff,ALE Spearman rho,PD L2,PD L1,PD max diff,PD Spearman rho,PD optimised on ALE L2,PD optimised on ALE L1,PD optimised on ALE max diff,PD optimised on ALE Spearman rho,ALE optimised on PD L2,ALE optimised on PD L1,ALE optimised on PD max diff,ALE optimised on PD Spearman rho
xor/64_320_0_gradient_0.01_50,0.004793607548919208,0.06283204178678996,0.10720131132493778,-0.018205461638491547,0.003379588,0.054762658,0.092166245,-0.04935064935064935,0.004511518,0.0636929,0.08326954,0.02857142857142857,0.0046006230055776354,0.05685846148219766,0.1198721124825713,-0.11703511053315993
