Name,ALE L2,ALE L1,ALE max diff,ALE Spearman rho,PD L2,PD L1,PD max diff,PD Spearman rho,PD optimised on ALE L2,PD optimised on ALE L1,PD optimised on ALE max diff,PD optimised on ALE Spearman rho,ALE optimised on PD L2,ALE optimised on PD L1,ALE optimised on PD max diff,ALE optimised on PD Spearman rho
xor/16_320_0_gradient_0.01_100,0.008267903131877346,0.08088727454917473,0.14139356913232515,-0.5903771131339403,0.009015965,0.08161487,0.15657845,-0.7493506493506493,0.005213669,0.06303206,0.12178689,-0.4584415584415585,0.011383420238159234,0.09385685892054195,0.16600700225581866,-0.7230169050715214
