Name,ALE L2,ALE L1,ALE max diff,ALE Spearman rho,PD L2,PD L1,PD max diff,PD Spearman rho,PD optimised on ALE L2,PD optimised on ALE L1,PD optimised on ALE max diff,PD optimised on ALE Spearman rho,ALE optimised on PD L2,ALE optimised on PD L1,ALE optimised on PD max diff,ALE optimised on PD Spearman rho
friedman/x1_16_320_0_gradient_0.01_50,0.04075809231376558,0.1835320073135705,0.3160038788802768,-0.10461338531513971,0.05586973,0.21103017,0.39923674,-0.14285714285714285,0.0480966,0.20042503,0.327979,0.1753246753246753,0.044371583650046134,0.19045157784582523,0.3475723380042086,-0.2787524366471735
