Name,ALE L2,ALE L1,ALE max diff,ALE Spearman rho,PD L2,PD L1,PD max diff,PD Spearman rho,PD optimised on ALE L2,PD optimised on ALE L1,PD optimised on ALE max diff,PD optimised on ALE Spearman rho,ALE optimised on PD L2,ALE optimised on PD L1,ALE optimised on PD max diff,ALE optimised on PD Spearman rho
friedman/x1_64_320_0_gradient_0.01_50,0.03722628686773809,0.1760474500160735,0.30634944042651113,0.12280701754385964,0.05795272,0.20665728,0.44521725,0.05844155844155843,0.04429992,0.1935797,0.3158911,0.33506493506493507,0.04436891055486051,0.18959208947647777,0.37485389658720547,-0.027940220922677058
