Name,ALE L2,ALE L1,ALE max diff,ALE Spearman rho,PD L2,PD L1,PD max diff,PD Spearman rho,PD optimised on ALE L2,PD optimised on ALE L1,PD optimised on ALE max diff,PD optimised on ALE Spearman rho,ALE optimised on PD L2,ALE optimised on PD L1,ALE optimised on PD max diff,ALE optimised on PD Spearman rho
heart/chol_128_0_gradient_0.01_50,6.080008151515562e-05,0.007356688538685237,0.01128263149759591,0.9481037924151695,0.00044771293,0.01992627,0.029645622,0.9701298701298702,9.8960874e-05,0.009097519,0.01758045,0.9987012987012988,0.0001302943811931225,0.010624524465738482,0.01398277481756226,0.8722554890219559
