Name,ALE L2,ALE L1,ALE max diff,ALE Spearman rho,PD L2,PD L1,PD max diff,PD Spearman rho,PD optimised on ALE L2,PD optimised on ALE L1,PD optimised on ALE max diff,PD optimised on ALE Spearman rho,ALE optimised on PD L2,ALE optimised on PD L1,ALE optimised on PD max diff,ALE optimised on PD Spearman rho
xor/16_320_0_gradient_0.01_50,0.00794360453347924,0.08175949705735389,0.12644260072289792,-0.4798439531859557,0.008105553,0.08060494,0.1451388,-0.5636363636363637,0.00488039,0.063154116,0.113756,-0.26103896103896107,0.009832848726680164,0.0901342364698124,0.14633480623611697,-0.5773732119635892
